time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,PassthroughCluster_load,adservice_load,cartservice_load,checkoutservice_load,currencyservice_load,emailservice_load,frontend_load,frontend-external_load,paymentservice_load,productcatalogservice_load,recommendationservice_load,shippingservice_load,adservice_latency,cartservice_latency,checkoutservice_latency,currencyservice_latency,emailservice_latency,frontend_latency,paymentservice_latency,productcatalogservice_latency,recommendationservice_latency,shippingservice_latency,time,PassthroughCluster_error,frontend_error,frontend-external_error
1685200599,15.283029063615045,5.172172719776896,1.931807526960721,7.836972609306381,1.0414270411709383,17.657917936504212,7.947666288414068,0.4585687868550957,11.903299133529648,5.864007106661899,0.5829935329662124,1.3517134551768482,94769152.0,53563392.0,11587584.0,39501824.0,42029056.0,17326080.0,66662400.0,36745216.0,9687040.0,46964736.0,2953216.0,9113600.0,0.0,46.0,88.0,4.0,338.0,4.0,58.0,58.0,4.0,442.0,60.0,26.0,0.004861538461538462,0.16204545454545463,0.04942857142857143,0.004981837994914638,0.0046,0.36275773195876265,0.004634615384615385,0.006726410121244067,0.017435344827586186,0.0046627177700348426,1685200599,0.0,0.0,0.0
1685200600,15.283029063615045,5.172172719776896,1.931807526960721,7.836972609306381,1.0414270411709383,17.657917936504212,7.947666288414068,0.4585687868550957,11.921442622906365,6.898313389510865,0.571912463501907,1.3255717509931562,94769152.0,53563392.0,11587584.0,39501824.0,42029056.0,17326080.0,66662400.0,36745216.0,9687040.0,46964736.0,2953216.0,9113600.0,0.0,46.0,80.0,0.0,250.0,0.0,34.0,34.0,0.0,440.0,48.0,18.0,0.004861538461538462,0.1575000000000001,0.04942857142857143,0.0049799975900710934,0.0046,0.36275773195876265,0.0046315789473684215,0.006718502899314709,0.017435344827586186,0.0046612939841089674,1685200600,0.0,0.0,0.0
1685200601,15.283029063615045,5.172172719776896,1.931807526960721,7.768754708311808,1.0414270411709383,17.657917936504212,7.947666288414068,0.3612943490960237,10.3328441631673,6.898313389510865,0.5608313940376016,1.2994300468094644,94769152.0,53563392.0,11587584.0,39501824.0,42029056.0,17326080.0,66662400.0,36745216.0,9687040.0,46964736.0,2953216.0,9113600.0,0.0,118.0,156.0,0.0,474.0,0.0,40.0,40.0,0.0,798.0,136.0,12.0,0.004807874015748032,0.0974999999999996,0.04912371134020618,0.0049111571854347546,0.0046,0.36275773195876265,0.0046315789473684215,0.006488773747841102,0.016606060606060617,0.0046607961399276225,1685200601,0.0,0.0,0.0
1685200602,15.283029063615045,5.172172719776896,1.931807526960721,7.768754708311808,1.0414270411709383,17.657917936504212,7.947666288414068,0.36877987141974233,10.134153452785528,6.898313389510865,0.5497503245732962,1.2732883426257728,94769152.0,53563392.0,11587584.0,39501824.0,42029056.0,17326080.0,66662400.0,36745216.0,9687040.0,46964736.0,2953216.0,9113600.0,0.0,64.0,104.0,10.0,362.0,8.0,70.0,70.0,10.0,648.0,72.0,48.0,0.004813301088270858,0.10984375000000092,0.04924757281553398,0.004925233644859814,0.0046,0.362757731958763,0.0046315789473684215,0.00664576883384933,0.016850446428571416,0.00466157354618016,1685200602,0.0,0.0,0.0
1685200603,15.283029063615045,5.172172719776896,1.931807526960721,7.768754708311808,1.0414270411709383,14.431972882514476,7.947666288414068,0.376265393743461,9.935462742403754,6.898313389510865,0.5386692551089909,1.2941143186343425,94769152.0,53563392.0,11587584.0,39501824.0,42029056.0,17690624.0,66662400.0,36745216.0,9687040.0,46964736.0,2953216.0,9113600.0,0.0,48.0,72.0,2.0,246.0,4.0,32.0,32.0,4.0,414.0,58.0,26.0,0.004813301088270858,0.10984375000000092,0.04924757281553398,0.004925233644859814,0.0046,0.36275773195876265,0.0046315789473684215,0.00664576883384933,0.016850446428571416,0.00466157354618016,1685200603,0.0,0.0,0.0
1685200604,15.283029063615045,5.172172719776896,1.931807526960721,7.768754708311808,1.0322897047870536,14.726330731987192,7.947666288414068,0.4491313394231194,9.736772032021982,6.898313389510865,0.5275881856446855,1.5606142290678728,94769152.0,53563392.0,11587584.0,39501824.0,42033152.0,17690624.0,66662400.0,36745216.0,9687040.0,46964736.0,2953216.0,9273344.0,0.0,74.0,120.0,0.0,318.0,0.0,60.0,60.0,0.0,654.0,74.0,24.0,0.004813301088270858,0.11593750000000089,0.04924757281553398,0.004927233273056059,0.0046,0.3958333333333337,0.004635643564356435,0.0066555727554179584,0.016850446428571416,0.004663454759106934,1685200604,0.0,0.0,0.0
1685200605,12.954192604329684,4.3834594814502505,1.931807526960721,7.768754708311808,1.0517412816345466,15.0206885814599,7.947666288414068,0.4491313394231194,11.795831091478014,6.898313389510865,0.6268380442087291,1.5606142290678728,94769152.0,53563392.0,11587584.0,39501824.0,42033152.0,17690624.0,66662400.0,36745216.0,9367552.0,46964736.0,2961408.0,9273344.0,0.0,58.0,100.0,4.0,292.0,6.0,50.0,50.0,6.0,576.0,72.0,38.0,0.004813301088270858,0.11218537279190559,0.04924757281553398,0.0049261710644637555,0.0046,0.3958333333333337,0.004633027522935779,0.006650667178144092,0.016850446428571416,0.004662282940133307,1685200605,0.0,0.0,0.0
1685200606,12.699475453269432,4.297256602787302,1.931807526960721,7.959742913660602,1.0517412816345466,17.661470968362767,7.947666288414068,0.4491313394231194,11.795831091478014,6.898313389510865,0.6268380442087291,1.5606142290678728,94769152.0,53563392.0,11587584.0,39161856.0,42033152.0,17690624.0,66662400.0,36745216.0,9367552.0,46964736.0,2961408.0,9273344.0,0.0,74.0,96.0,4.0,270.0,4.0,54.0,54.0,4.0,588.0,80.0,22.0,0.0048076015727391876,0.10850378151260594,0.04917553191489362,0.004912698897374503,0.0046,0.3958333333333337,0.00463302752293578,0.006698151790586221,0.01740441176470588,0.004666750598324691,1685200606,0.0,0.0,0.0
1685200607,12.444758302209182,4.211053724124354,1.931807526960721,7.959742913660602,1.0517412816345466,17.661470968362767,6.487709276700756,0.4128937591840235,11.795831091478014,6.898313389510865,0.6268380442087291,1.5606142290678728,94769152.0,53563392.0,11587584.0,39161856.0,42033152.0,17690624.0,66662400.0,36855808.0,9367552.0,46964736.0,2961408.0,9273344.0,0.0,30.0,72.0,4.0,260.0,2.0,40.0,40.0,2.0,450.0,70.0,34.0,0.004789587073608617,0.06320000000000062,0.049,0.004897330010679958,0.0046,0.3958333333333337,0.00463302752293578,0.006480238224147267,0.016167475728155332,0.004662140391254315,1685200607,0.0,0.0,0.0
1685200608,1.3055009962620632,3.8855633010584834,1.6451111915636925,7.959742913660602,1.0517412816345466,17.661470968362767,6.619918140132489,0.4128937591840235,11.795831091478014,6.898313389510865,0.6268380442087291,1.5606142290678728,94769152.0,53563392.0,11587584.0,39161856.0,42033152.0,17690624.0,66662400.0,36855808.0,9367552.0,46964736.0,2961408.0,9273344.0,0.0,52.0,94.0,6.0,302.0,6.0,60.0,60.0,4.0,572.0,60.0,36.0,0.004789587073608617,0.06320000000000062,0.049,0.004897330010679958,0.0046,0.3958333333333337,0.00463302752293578,0.006480238224147267,0.016167475728155332,0.004662140391254315,1685200608,0.0,0.0,0.0
1685200609,1.589929115708447,5.101803301867084,1.6129143994476802,7.959742913660602,1.0517412816345466,17.661470968362767,6.752127003564219,0.4128937591840235,11.795831091478014,6.898313389510865,0.6268380442087291,1.5606142290678728,94769152.0,52613120.0,11587584.0,39161856.0,42033152.0,17690624.0,66662400.0,36855808.0,9367552.0,46964736.0,2961408.0,9273344.0,0.0,58.0,104.0,4.0,428.0,2.0,52.0,52.0,4.0,568.0,86.0,28.0,0.004789587073608617,0.0648000000000006,0.049,0.004897326203208557,0.0046,0.3225260416666672,0.004634285714285713,0.006482674607471578,0.016167475728155332,0.0046627177700348426,1685200609,0.0,0.0,0.0
1685200610,1.589929115708447,5.101803301867084,1.8866387991598363,7.959742913660602,1.0517412816345466,17.661470968362767,7.932531805903858,0.4128937591840235,11.349244709142589,6.898313389510865,0.5999263409085835,1.5606142290678728,94769152.0,52613120.0,11735040.0,39161856.0,42033152.0,17690624.0,66662400.0,36855808.0,9367552.0,46964736.0,2961408.0,9273344.0,0.0,80.0,80.0,0.0,292.0,0.0,54.0,54.0,0.0,448.0,44.0,12.0,0.004789587073608617,0.060400000000000675,0.049,0.00489612971949343,0.0046,0.3225260416666672,0.00463103448275862,0.006476448294531678,0.016167475728155332,0.004661155152887882,1685200610,0.0,0.0,0.0
1685200611,1.589929115708447,5.101803301867084,1.8866387991598363,7.959742913660602,1.0517412816345466,17.661470968362767,7.932531805903858,0.4128937591840235,11.349244709142589,6.898313389510865,0.5999263409085835,1.5606142290678728,94769152.0,52613120.0,11735040.0,39161856.0,42033152.0,17690624.0,66662400.0,36855808.0,9367552.0,46964736.0,2961408.0,9273344.0,0.0,56.0,108.0,0.0,266.0,2.0,52.0,52.0,2.0,612.0,80.0,38.0,0.004790712884238064,0.019118421052631562,0.04910714285714286,0.004883847920387854,0.0046,0.3225260416666672,0.00463103448275862,0.006256923076923078,0.015347826086956541,0.004656727272727272,1685200611,0.0,0.0,0.0
1685200612,1.589929115708447,5.101803301867084,1.8263785053997048,7.959742913660602,1.0517412816345466,17.661470968362767,7.932531805903858,0.4128937591840235,11.349244709142589,6.898313389510865,0.5999263409085835,1.5606142290678728,94769152.0,52613120.0,11735040.0,39161856.0,42033152.0,17690624.0,66662400.0,36855808.0,9367552.0,46964736.0,2961408.0,9273344.0,0.0,68.0,108.0,0.0,344.0,0.0,58.0,58.0,2.0,660.0,88.0,32.0,0.004773881932021467,0.010115384615384694,0.048971962616822434,0.004859542697153524,0.0046,0.3225260416666672,0.00463103448275862,0.006036094674556209,0.013577639751552777,0.0046569491525423725,1685200612,0.0,0.0,0.0
1685200613,1.589929115708447,5.101803301867084,1.8263785053997048,7.959742913660602,1.0517412816345466,17.661470968362767,7.932531805903858,0.4128937591840235,11.349244709142589,5.846416407518646,0.5999263409085835,1.5606142290678728,94769152.0,52613120.0,11735040.0,39161856.0,42033152.0,17690624.0,66662400.0,36855808.0,9367552.0,46964736.0,2961408.0,9273344.0,0.0,100.0,132.0,8.0,494.0,8.0,55.666,62.0,6.0,696.0,106.0,36.0,0.004773881932021467,0.010115384615384694,0.048971962616822434,0.004859542697153524,0.0046,0.32252604166666665,0.00463103448275862,0.006036094674556209,0.013577639751552777,0.0046569491525423725,1685200613,0.0,0.0,0.0
1685200614,1.589929115708447,5.101803301867084,1.8263785053997048,7.959742913660602,1.0517412816345466,17.661470968362767,7.932531805903858,0.4128937591840235,11.349244709142589,5.731444517693464,0.5999263409085835,1.3085700047008357,94769152.0,52613120.0,11735040.0,39161856.0,42033152.0,17690624.0,66662400.0,36855808.0,9367552.0,46964736.0,2961408.0,9273344.0,0.0,54.12,76.137,4.008,272.514,4.0,50.0,48.193,4.0,452.884,54.112,18.04,0.004773881932021467,0.011038461538461608,0.048971962616822434,0.004859976553341148,0.0046,0.3437499999999999,0.004634615384615385,0.006045562130177512,0.013577639751552777,0.0046585365853658535,1685200614,0.0,0.0,0.0
1685200615,1.589929115708447,5.101803301867084,1.8263785053997048,7.959742913660602,1.0517412816345466,17.661470968362767,7.932531805903858,0.4128937591840235,11.349244709142589,6.9359855901789365,0.6020149310552109,1.5648929494302162,94769152.0,52613120.0,11735040.0,39161856.0,42033152.0,17690624.0,66662400.0,36855808.0,9367552.0,46964736.0,3084288.0,9273344.0,0.0,66.0,102.0,0.0,376.0,0.0,54.0,54.0,0.0,606.0,78.0,20.0,0.004773881932021467,0.011423076923076989,0.048971962616822434,0.00485997191011236,0.0046,0.3437499999999999,0.00463302752293578,0.006042603550295858,0.013577639751552777,0.004657864523536165,1685200615,0.0,0.0,0.0
1685200616,1.589929115708447,5.101803301867084,1.8263785053997048,7.959742913660602,1.0517412816345466,18.107295035203517,7.932531805903858,0.4128937591840235,11.349244709142589,6.9359855901789365,0.6020149310552109,1.5648929494302162,94769152.0,52613120.0,11735040.0,39161856.0,42033152.0,17403904.0,66662400.0,36855808.0,9367552.0,46964736.0,3084288.0,9273344.0,0.0,52.0,92.0,8.0,240.0,6.0,46.0,46.0,6.0,558.0,66.0,24.0,0.004785882352941176,0.02025716697070345,0.04889175257731959,0.004885575367144448,0.0046,0.34375000000000006,0.00463302752293578,0.006300285496469929,0.015073248407643312,0.004657353980711465,1685200616,0.0,0.0,0.0
1685200617,1.589929115708447,5.101803301867084,1.8263785053997048,7.959742913660602,1.0517412816345466,18.107295035203517,7.932531805903858,0.4128937591840235,11.349244709142589,6.9359855901789365,0.6020149310552109,1.5115941445603651,94769152.0,52613120.0,11735040.0,39161856.0,42033152.0,17403904.0,66662400.0,36855808.0,9367552.0,46964736.0,3084288.0,9351168.0,0.0,56.0,108.0,4.0,376.0,4.0,58.0,58.0,4.0,624.0,76.0,38.0,0.004798561151079136,0.02091250000000008,0.04928217821782178,0.0048944490276959345,0.0046,0.3437499999999999,0.00463302752293578,0.006277934537246044,0.014585714285714292,0.004662572421784473,1685200617,0.0,0.0,0.0
1685200618,1.5888614112925878,5.101803301867084,1.8263785053997048,6.355958879024029,1.0517412816345466,18.107295035203517,7.932531805903858,0.4128937591840235,11.349244709142589,6.9359855901789365,0.6020149310552109,1.5115941445603651,94769152.0,52613120.0,11735040.0,39161856.0,42033152.0,17403904.0,66662400.0,36855808.0,9367552.0,46964736.0,3084288.0,9351168.0,0.0,38.0,60.0,0.0,172.0,0.0,26.0,26.0,0.0,378.0,52.0,12.0,0.004798561151079136,0.02091250000000008,0.04928217821782178,0.0048944490276959345,0.0046,0.3437499999999999,0.00463302752293578,0.006277934537246044,0.014585714285714292,0.004662572421784473,1685200618,0.0,0.0,0.0
1685200619,1.5888614112925878,5.101803301867084,1.8263785053997048,6.488799502246712,1.0517412816345466,18.107295035203517,7.932531805903858,0.4128937591840235,11.349244709142589,6.9359855901789365,0.6020149310552109,1.5115941445603651,94769152.0,52613120.0,11735040.0,39161856.0,42033152.0,17403904.0,66662400.0,36855808.0,9367552.0,46964736.0,3084288.0,9351168.0,0.0,56.0,84.0,4.0,212.0,4.0,46.0,46.0,2.0,526.0,64.0,22.0,0.004798561151079136,0.02181250000000008,0.04928217821782178,0.004896018957345972,0.004600000000000001,0.3476715686274513,0.004637113402061856,0.0062872460496613955,0.014585714285714292,0.004664362336114422,1685200619,0.0,0.0,0.0
1685200620,1.5888614112925878,5.101803301867084,1.8263785053997048,6.621640125469394,0.8834685195801394,18.107295035203517,7.932531805903858,0.4128937591840235,11.349244709142589,6.9359855901789365,0.5975548525867709,1.5115941445603651,94769152.0,52613120.0,11735040.0,39161856.0,42033152.0,17403904.0,66662400.0,36855808.0,9367552.0,46964736.0,3084288.0,9351168.0,0.0,65.762,133.524,5.968,402.444,4.0,53.678,53.571,4.0,731.698,103.603,43.889,0.004798561151079137,0.021437149896723205,0.04928217821782178,0.004895458269065086,0.0046,0.3476715686274512,0.004671287128712871,0.006284103970662119,0.014585714285714294,0.004663603202798366,1685200620,0.0,0.0,0.0
1685200621,1.5888614112925878,5.101803301867084,1.8263785053997048,6.917336699057258,0.984628945258561,18.428820394818633,7.932531805903858,0.38283094175951154,11.478877733698678,6.9359855901789365,0.5975548525867709,1.5115941445603651,94769152.0,52613120.0,11735040.0,40525824.0,42037248.0,17403904.0,66662400.0,36855808.0,9244672.0,46964736.0,3084288.0,9351168.0,0.0,64.0,90.0,4.0,374.0,4.0,51.587,52.0,4.0,444.0,70.0,30.0,0.004819774386197744,0.06812500000000012,0.04952247191011236,0.004921219226260257,0.0046,0.3476715686274513,0.004671287128712871,0.006551754385964908,0.016420000000000018,0.004659617834394904,1685200621,0.0,0.0,0.0
1685200622,1.5888614112925878,5.230413072609207,1.8263785053997048,8.121481722437295,0.984628945258561,18.428820394818633,6.770900662171525,0.39902622008571587,11.591267795249264,6.9359855901789365,0.5975548525867709,1.5115941445603651,94769152.0,52613120.0,11735040.0,40525824.0,42037248.0,17403904.0,66662400.0,36794368.0,9244672.0,46964736.0,3084288.0,9351168.0,0.0,64.0,80.323,0.0,334.0,0.0,52.0,52.0,0.0,434.0,48.0,18.0,0.004800970873786408,0.02302439024390244,0.04963157894736842,0.004896832364456045,0.0046,0.3476715686274513,0.004671287128712871,0.006363017583664208,0.01525414364640884,0.004660071513706793,1685200622,0.0,0.0,0.0
1685200623,1.5888614112925878,5.230413072609207,1.8263785053997048,8.121481722437295,0.984628945258561,18.428820394818633,6.638691798739793,0.46825208858150746,11.591267795249264,6.9359855901789365,0.5975548525867709,1.5115941445603651,94769152.0,52613120.0,11735040.0,40525824.0,42037248.0,17403904.0,66662400.0,36794368.0,9244672.0,46964736.0,3084288.0,9351168.0,0.0,40.0,112.0,8.0,414.0,6.0,54.0,54.0,6.0,508.0,64.0,44.0,0.004800970873786408,0.02302439024390244,0.04963157894736842,0.004896832364456045,0.0046,0.3476715686274513,0.004671287128712871,0.006363017583664208,0.01525414364640884,0.004660071513706793,1685200623,0.0,0.0,0.0
1685200624,1.5888614112925878,5.230413072609207,1.8384797397228754,8.121481722437295,0.984628945258561,18.428820394818633,6.506482935308062,0.46825208858150746,11.591267795249264,6.9359855901789365,0.5975548525867709,1.5115941445603651,94769152.0,52613120.0,11735040.0,40525824.0,42037248.0,17403904.0,66662400.0,36794368.0,9244672.0,46964736.0,3084288.0,9351168.0,0.0,54.112,124.954,6.008,368.683,6.0,54.435,54.217,6.0,546.908,70.145,32.032,0.004800970873786408,0.023736842105263157,0.04963157894736842,0.0048982477053284065,0.0046,0.3474009900990102,0.00468,0.006371242200794107,0.01525414364640884,0.004661689106487147,1685200624,0.0,0.0,0.0
1685200625,1.5888614112925878,5.230413072609207,1.8384797397228754,8.121481722437295,0.984628945258561,18.428820394818633,4.742992267499916,0.46825208858150746,11.591267795249264,6.9359855901789365,0.5975548525867709,1.5115941445603651,94769152.0,52613120.0,11735040.0,40525824.0,42037248.0,17403904.0,66662400.0,36794368.0,9244672.0,46964736.0,3084288.0,9351168.0,0.0,62.0,96.0,4.0,310.0,2.0,50.0,50.0,2.0,478.226,62.226,20.048,0.004800970873786408,0.02294765501990256,0.04963157894736842,0.004897577598300871,0.0046,0.3474009900990102,0.004672,0.006365030306537893,0.015254143646408817,0.004660215793742473,1685200625,0.0,0.0,0.0
1685200626,1.5888614112925878,5.230413072609207,1.8384797397228754,8.121481722437295,0.984628945258561,18.428820394818633,6.714402017339337,0.46825208858150746,11.591267795249264,6.9359855901789365,0.5975548525867709,1.5115941445603651,94769152.0,52613120.0,11735040.0,40525824.0,42037248.0,17403904.0,66666496.0,36794368.0,9244672.0,46964736.0,3084288.0,9351168.0,0.0,62.0,99.801,0.0,344.0,0.0,50.0,50.0,0.0,586.0,88.0,22.0,0.0047572359843546285,0.017242857142857147,0.04988235294117647,0.004891554184342461,0.0046,0.3474009900990102,0.004672,0.005871889892276893,0.013953642384105987,0.004640960809102403,1685200626,0.0,0.0,0.0
