time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,PassthroughCluster_load,adservice_load,cartservice_load,checkoutservice_load,currencyservice_load,emailservice_load,frontend_load,frontend-external_load,paymentservice_load,productcatalogservice_load,recommendationservice_load,shippingservice_load,adservice_latency,cartservice_latency,checkoutservice_latency,currencyservice_latency,emailservice_latency,frontend_latency,paymentservice_latency,productcatalogservice_latency,recommendationservice_latency,shippingservice_latency,time,PassthroughCluster_error,frontend_error,frontend-external_error
1685222652,2.9041383938399257,4.50632854371643,0.7204791365010861,17.29948555415391,0.7737526728515515,18.461972260985505,17.51300009207978,1.567129583616613,11.88675138855639,11.01075188795304,0.2633951009627654,0.6783399866529081,101216256.0,60239872.0,11436032.0,39153664.0,42508288.0,25640960.0,95375360.0,37916672.0,10031104.0,48095232.0,2985984.0,9003008.0,0.0,4.0,30.0,0.0,160.0,0.0,28.0,16.0,0.0,190.0,10.0,16.0,0.07775784753363227,0.23267985611510786,0.496551724137931,0.2046875,0.0046,4.274784482758621,0.041730769230769224,0.20354612005856518,0.2428636363636364,0.048626760563380285,1685222652,0.0,0.0,0.0
1685222653,2.9041383938399257,4.417636711055119,0.8500951325596657,17.29948555415391,0.7737526728515515,18.461972260985505,17.51300009207978,1.567129583616613,10.203125129382805,12.667118359174673,0.2633951009627654,0.6647882293704335,101216256.0,60239872.0,11685888.0,39153664.0,42508288.0,25640960.0,95375360.0,37916672.0,10031104.0,48095232.0,2985984.0,9003008.0,0.0,10.0,52.0,2.0,278.0,2.0,16.0,22.0,4.0,260.0,48.0,16.0,0.07715189873417723,0.22610927152317878,0.49516129032258066,0.20344382591093116,0.0046,4.186991869918699,0.041785714285714294,0.2020534200113058,0.2411430575035063,0.04885135135135135,1685222653,0.0,0.0,0.0
1685222654,2.9041383938399257,4.328944878393808,0.8500951325596657,17.29948555415391,0.7737526728515515,18.461972260985505,17.51300009207978,1.567129583616613,10.005012606240198,12.667118359174673,0.2255206021917162,0.6512364720879589,101216256.0,60239872.0,11685888.0,39153664.0,42508288.0,25640960.0,95375360.0,37916672.0,10031104.0,48095232.0,2985984.0,9003008.0,0.0,54.0,0.0,0.0,204.0,0.0,60.0,44.0,0.0,428.0,28.0,26.0,0.07715189873417723,0.22610927152317878,0.49516129032258066,0.20344382591093116,0.0046,4.186991869918699,0.041785714285714294,0.20243767705382437,0.2411430575035063,0.04885135135135135,1685222654,0.0,0.0,0.0
1685222655,2.9041383938399257,5.747729104550327,0.8500951325596657,17.29948555415391,0.7737526728515515,18.461972260985505,17.51300009207978,1.567129583616613,9.806900083097592,12.667118359174673,0.23023934681046845,0.8292772147499421,101216256.0,60256256.0,11685888.0,39153664.0,42508288.0,25640960.0,95375360.0,37916672.0,10031104.0,48095232.0,2985984.0,9146368.0,0.0,0.0,136.62,12.55,311.007,10.04,6.0,15.284,12.0,272.236,64.402,16.11,0.07715189873417723,0.22610927152317878,0.49516129032258066,0.20344382591093116,0.0046,4.186991869918699,0.041785714285714294,0.20197450424929184,0.2411430575035063,0.04885135135135135,1685222655,0.0,0.0,0.0
1685222656,2.9041383938399257,5.747729104550327,0.8500951325596657,17.29948555415391,0.7737526728515515,18.461972260985505,19.059671524626413,1.567129583616613,7.62646762749995,12.667118359174673,0.19401118499999814,0.8292772147499421,101216256.0,60256256.0,11685888.0,39153664.0,42508288.0,25640960.0,95375360.0,37916672.0,10031104.0,48095232.0,2985984.0,9146368.0,0.0,90.0,72.0,0.0,212.0,0.0,80.0,36.0,0.0,616.0,2.0,30.0,0.07715189873417723,0.22610927152317878,0.49516129032258066,0.20344382591093116,0.0046,4.186991869918699,0.041785714285714294,0.20197450424929184,0.2411430575035063,0.04885135135135135,1685222656,0.0,0.0,0.0
1685222657,3.5138726718276683,5.747729104550327,0.8500951325596657,17.29948555415391,0.7737526728515515,18.461972260985505,19.059671524626413,1.5076388248016392,11.716241982869677,12.667118359174673,0.19401118499999814,0.7286020092494765,101756928.0,60256256.0,11685888.0,39153664.0,42508288.0,25640960.0,95375360.0,37916672.0,9900032.0,48095232.0,2985984.0,9146368.0,0.0,12.0,36.0,0.0,280.0,0.0,8.0,12.0,0.0,472.0,76.0,18.0,0.07848017621145374,0.2253914590747331,0.5,0.20385308574549424,0.004600000000000001,4.186991869918699,0.0425,0.20115360792815112,0.2418245341614907,0.04893617021276597,1685222657,0.0,0.0,0.0
1685222658,3.5138726718276683,5.747729104550327,0.8500951325596657,17.29948555415391,0.7737526728515515,18.443598219265247,19.059671524626413,1.7928871742200492,11.716241982869677,12.11223955181362,0.23274028145840708,0.8489034132292442,101756928.0,60256256.0,11685888.0,39153664.0,42508288.0,25112576.0,95375360.0,37916672.0,9900032.0,48091136.0,2985984.0,9146368.0,0.0,54.0,14.0,0.0,90.0,0.0,50.0,56.0,0.0,328.0,50.0,2.0,0.07816532258064515,0.3091102773511527,0.6500000000000002,0.20375226549608652,0.0046,4.143401015228426,0.041538461538461545,0.20144168169587112,0.24208392603129444,0.048307681214421264,1685222658,0.0,0.0,0.0
1685222659,3.5138726718276683,5.747729104550327,0.8500951325596657,17.29948555415391,0.7737526728515515,18.443598219265247,19.059671524626413,1.7928871742200492,11.716241982869677,12.11223955181362,0.26931882607161606,0.8489034132292442,101756928.0,60256256.0,11685888.0,39153664.0,42508288.0,25112576.0,95375360.0,37916672.0,9900032.0,48091136.0,2998272.0,9146368.0,0.0,32.0,100.0,8.0,206.0,8.0,34.0,34.0,12.0,272.065,42.065,30.0,0.07816532258064515,0.30909090909090886,0.6499999999999996,0.2037512388503469,0.0046,4.143401015228426,0.041538461538461545,0.2018934402749929,0.24208392603129447,0.04830645161290323,1685222659,0.0,0.0,0.0
1685222660,3.5138726718276683,5.747729104550327,0.8500951325596657,17.29948555415391,0.7737526728515515,18.361532697272608,19.059671524626413,1.7928871742200492,11.716241982869677,12.11223955181362,0.26931882607161606,0.8489034132292442,101756928.0,60256256.0,11685888.0,39153664.0,42508288.0,25112576.0,95375360.0,37916672.0,9900032.0,48091136.0,2998272.0,9146368.0,0.0,34.594,22.028,0.0,122.08,0.0,36.0,8.016,0.0,324.329,24.161,6.004,0.07816532258064514,0.3090715413278117,0.6499999999999996,0.20375021220748019,0.0046,4.143401015228426,0.041538461538461545,0.20138619190965312,0.24208392603129447,0.048305222011385214,1685222660,0.0,0.0,0.0
1685222661,3.5138726718276683,5.747729104550327,0.8500951325596657,14.742429372743802,0.7737526728515515,18.361532697272608,19.059671524626413,1.6940072532188841,11.716241982869677,12.11223955181362,0.26931882607161606,0.8489034132292442,101756928.0,60256256.0,11685888.0,39153664.0,42508288.0,25112576.0,95375360.0,37699584.0,9900032.0,48091136.0,2998272.0,9146368.0,0.0,32.0,56.0,2.0,112.0,2.0,62.0,44.0,0.0,214.0,32.0,22.0,0.07816532258064515,0.30909090909090886,0.6499999999999996,0.2037512388503469,0.0046,4.143401015228426,0.041538461538461545,0.201390718991693,0.24208392603129447,0.04830645161290323,1685222661,0.0,0.0,0.0
1685222662,3.5138726718276683,5.747729104550327,0.8500951325596657,14.454104613507901,0.7737526728515515,18.361532697272608,19.059671524626413,1.6940072532188841,11.716241982869677,12.11223955181362,0.26931882607161606,0.8489034132292442,101756928.0,60256256.0,11685888.0,39153664.0,42508288.0,25112576.0,95375360.0,37699584.0,9900032.0,48091136.0,2998272.0,9146368.0,0.0,42.0,38.0,4.0,188.0,4.0,62.0,40.0,0.0,312.0,46.0,14.0,0.07915254237288134,0.24884191176470588,0.6899999999999998,0.20319836956521736,0.0046,4.143401015228426,0.0421153846153846,0.20018095238095243,0.2389363354037267,0.0470979020979021,1685222662,0.0,0.0,0.0
1685222663,3.5138726718276683,5.747729104550327,0.9522806124483758,17.029902472329432,0.7737526728515515,18.361532697272608,19.059671524626413,1.6940072532188841,11.716241982869677,12.11223955181362,0.26931882607161606,0.8489034132292442,101756928.0,60256256.0,11685888.0,39251968.0,42508288.0,25112576.0,95375360.0,37699584.0,9900032.0,48091136.0,2998272.0,9146368.0,0.0,26.0,104.0,0.0,198.0,0.0,36.0,50.0,0.0,420.0,80.0,8.0,0.08093253968253968,0.2723684210526315,0.675,0.2033102766798419,0.0046,4.090787119856888,0.04142857142857143,0.20009002361275088,0.2372039942938659,0.04628333333333333,1685222663,0.0,0.0,0.0
1685222664,3.5138726718276683,6.045434284189747,0.9522806124483758,17.029902472329432,0.7357703325535142,18.361532697272608,19.059671524626413,1.6940072532188841,11.716241982869677,12.11223955181362,0.26931882607161606,0.8489034132292442,101756928.0,60256256.0,11685888.0,39251968.0,42508288.0,25112576.0,95375360.0,37699584.0,9900032.0,48091136.0,2998272.0,9146368.0,0.0,57.441,34.905,0.0,81.882,0.0,26.0,23.941,0.0,226.913,26.891,9.29,0.08093253968253966,0.2723544454926325,0.6750000000000002,0.2033091543563411,0.0046,4.090787119856888,0.04142857142857143,0.20060360142946632,0.2372039942938659,0.046281936134453784,1685222664,0.0,0.0,0.0
1685222665,3.5138726718276683,6.045434284189747,0.9522806124483758,17.978827097071957,0.7357703325535142,18.361532697272608,18.660834192226144,1.6940072532188841,11.716241982869677,12.11223955181362,0.26931882607161606,0.8489034132292442,101756928.0,60256256.0,11685888.0,39251968.0,42508288.0,25112576.0,95375360.0,37699584.0,9900032.0,48091136.0,2998272.0,9146368.0,0.0,36.0,128.0,0.0,468.0,0.0,25.896,34.0,0.0,485.02,88.0,16.0,0.08093253968253966,0.2723544454926325,0.6750000000000002,0.2033091543563411,0.0046,4.090787119856888,0.04142857142857143,0.20006453168558436,0.2372039942938659,0.046281936134453784,1685222665,0.0,0.0,0.0
1685222666,3.5138726718276683,5.808262764318468,0.9522806124483758,17.978827097071957,0.7357703325535142,18.361532697272608,18.660834192226144,1.6940072532188841,11.716241982869677,12.11223955181362,0.26931882607161606,0.8489034132292442,101756928.0,60293120.0,11685888.0,39251968.0,42508288.0,25112576.0,95375360.0,37699584.0,9900032.0,48091136.0,2998272.0,9146368.0,0.0,48.0,60.0,4.0,212.0,4.0,18.0,38.0,0.0,434.0,54.0,8.065,0.08093253968253968,0.2723684210526315,0.675,0.2033102766798419,0.0046,4.090787119856888,0.04142857142857143,0.20006934198878723,0.2372039942938659,0.04628333333333333,1685222666,0.0,0.0,0.0
1685222667,3.5138726718276683,5.808262764318468,0.9522806124483758,17.978827097071957,0.7357703325535142,18.361532697272608,18.660834192226144,1.6940072532188841,11.716241982869677,12.365251621656686,0.26931882607161606,0.8489034132292442,101756928.0,60293120.0,11685888.0,39251968.0,42508288.0,25112576.0,95375360.0,37699584.0,9900032.0,48091136.0,2998272.0,9146368.0,0.0,58.0,112.0,0.0,324.0,0.0,42.0,56.0,0.0,460.0,42.0,34.0,0.082125,0.30657894736842145,0.6916666666666667,0.20527369488089203,0.0046,4.090787119856888,0.041785714285714294,0.2013931650246305,0.23861832061068705,0.04643382352941176,1685222667,0.0,0.0,0.0
1685222668,3.8668983378284802,5.808262764318468,0.9445693443746048,17.978827097071957,0.7357703325535142,18.361532697272608,18.660834192226144,1.6940072532188841,11.716241982869677,12.365251621656686,0.26931882607161606,0.8489034132292442,101756928.0,60293120.0,11481088.0,39251968.0,42508288.0,25112576.0,95375360.0,37699584.0,9900032.0,48091136.0,2998272.0,9146368.0,0.0,48.0,56.0,12.0,302.0,12.0,42.0,36.0,16.0,522.0,100.0,48.0,0.0829032258064516,0.2490217391304349,0.6583333333333333,0.20638661202185793,0.0046,4.085409252669039,0.0415,0.20219558591431666,0.23672676837725382,0.04634353741496598,1685222668,0.0,0.0,0.0
1685222669,3.5758699221657455,5.808262764318468,0.9445693443746048,17.978827097071957,0.7357703325535142,18.361532697272608,18.660834192226144,1.6940072532188841,11.716241982869677,12.365251621656686,0.26931882607161606,0.8489034132292442,101556224.0,60293120.0,11481088.0,39251968.0,42508288.0,25112576.0,95375360.0,37699584.0,9900032.0,48091136.0,2998272.0,9146368.0,0.0,52.037,80.0,10.0,216.0,10.0,26.531,40.0,8.073,418.149,38.08,32.0,0.08290322580645161,0.24901971544462959,0.6583333333333333,0.20638558323936582,0.0046,4.085409252669039,0.0415,0.20272331100332716,0.23672676837725382,0.046342072829131636,1685222669,0.0,0.0,0.0
1685222670,3.5758699221657455,5.808262764318468,0.9445693443746048,17.978827097071957,0.7357703325535142,18.361532697272608,17.23092135564825,1.6940072532188841,11.716241982869677,12.365251621656686,0.26931882607161606,0.7289274222245479,101556224.0,60293120.0,11481088.0,39251968.0,42508288.0,25112576.0,95375360.0,37699584.0,9900032.0,48091136.0,2998272.0,9146368.0,0.0,24.0,114.0,0.0,388.0,0.0,40.0,40.0,0.0,374.0,22.0,36.228,0.0829032258064516,0.2490217391304349,0.6583333333333333,0.20638661202185793,0.0046,4.085409252669039,0.0415,0.20221309192200557,0.23672676837725382,0.04634353741496598,1685222670,0.0,0.0,0.0
1685222671,3.5758699221657455,5.808262764318468,0.9445693443746048,17.978827097071957,0.7357703325535142,18.361532697272608,17.23092135564825,1.6940072532188841,11.716241982869677,12.697286072027241,0.26931882607161606,0.7147790320040606,101556224.0,60293120.0,11481088.0,39251968.0,42508288.0,25112576.0,95375360.0,37699584.0,9900032.0,48091136.0,2998272.0,9146368.0,0.0,25.277,77.42,0.0,152.0,0.0,44.0,18.0,0.0,442.0,62.0,24.0,0.0829032258064516,0.24902544458695888,0.6583333333333333,0.2063884956922676,0.0046,4.085409252669039,0.04149999999999999,0.20221396034931569,0.23672676837725382,0.04634621901868491,1685222671,0.0,0.0,0.0
1685222672,3.5758699221657455,5.808262764318468,0.9445693443746048,17.978827097071957,0.7357703325535142,18.165820605340144,17.23092135564825,1.6940072532188841,11.716241982869677,12.697286072027241,0.26931882607161606,0.700630641783573,101556224.0,60293120.0,11481088.0,39251968.0,42508288.0,25104384.0,95375360.0,37699584.0,9900032.0,48091136.0,2998272.0,9146368.0,0.0,46.0,12.0,2.0,60.0,2.0,46.0,8.0,0.0,102.08,24.056,6.098,0.08220264317180621,0.2241414141414142,0.5299999999999999,0.20513824884792625,0.0046,4.085409252669039,0.041607142857142856,0.2005663881151346,0.22963487332339794,0.04674999999999999,1685222672,0.0,0.0,0.0
1685222673,3.5758699221657455,5.808262764318468,0.9445693443746048,17.978827097071957,0.7357703325535142,15.434561251379483,17.23092135564825,1.6940072532188841,11.54582085501636,12.697286072027241,0.26931882607161606,0.8320192398499148,101556224.0,60293120.0,11481088.0,39251968.0,42508288.0,25104384.0,95375360.0,37699584.0,9900032.0,48091136.0,2998272.0,9269248.0,0.0,28.0,50.0,0.0,198.0,0.0,36.0,40.0,0.0,352.0,58.0,4.0,0.08258893280632408,0.2200887573964498,0.49662162162162166,0.20573495100326647,0.0046,3.9930406852248397,0.04191176470588235,0.2007448630136986,0.22850068775790924,0.04627586206896551,1685222673,0.0,0.0,0.0
1685222674,3.5758699221657455,5.9253848145273205,0.9445693443746048,17.978827097071957,0.7325970137756835,18.15213800047243,17.23092135564825,1.6940072532188841,11.54582085501636,12.697286072027241,0.26059745131533824,0.8320192398499148,101556224.0,60293120.0,11481088.0,39251968.0,42508288.0,25104384.0,95375360.0,37699584.0,9900032.0,48091136.0,2998272.0,9269248.0,0.0,22.0,148.0,6.0,166.0,6.0,32.0,34.0,4.0,146.0,0.0,16.0,0.08258893280632408,0.2200887573964498,0.49662162162162166,0.20573495100326647,0.0046,3.957403651115619,0.04191176470588235,0.20121147260273972,0.22850068775790924,0.04627586206896551,1685222674,0.0,0.0,0.0
1685222675,3.5758699221657455,5.9253848145273205,0.9445693443746048,17.978827097071957,0.7325970137756835,18.15213800047243,17.23092135564825,2.1058224905139684,9.517220130789985,12.697286072027241,0.22033297344169084,0.8320192398499148,101556224.0,60293120.0,11481088.0,39251968.0,42508288.0,25104384.0,95375360.0,37699584.0,9900032.0,48091136.0,2998272.0,9269248.0,0.0,0.0,82.0,2.0,324.0,2.0,2.0,8.0,4.0,646.0,104.0,8.0,0.08258893280632408,0.2200887573964498,0.49662162162162166,0.20573495100326647,0.0046,3.957403651115619,0.04191176470588235,0.20079007415858524,0.22850068775790924,0.04627586206896551,1685222675,0.0,0.0,0.0
1685222676,3.5758699221657455,5.9253848145273205,0.9445693443746048,17.978827097071957,0.7325970137756835,18.15213800047243,17.23092135564825,2.1058224905139684,12.249546465841272,12.697286072027241,0.2159896825864352,0.8320192398499148,101556224.0,60293120.0,11481088.0,39251968.0,42508288.0,25104384.0,95375360.0,37699584.0,9863168.0,48091136.0,2998272.0,9269248.0,0.0,70.0,56.0,0.0,216.0,0.0,24.0,32.0,0.0,464.0,20.0,26.0,0.08258893280632408,0.2200887573964498,0.49662162162162166,0.20573495100326647,0.0046,3.957403651115619,0.04191176470588235,0.20079007415858524,0.22850068775790924,0.04627586206896551,1685222676,0.0,0.0,0.0
1685222677,3.5758699221657455,5.9253848145273205,0.9445693443746048,17.978827097071957,0.7325970137756835,18.15213800047243,17.23092135564825,2.1058224905139684,12.249546465841272,12.697286072027241,0.21164639173117958,0.8320192398499148,101556224.0,60293120.0,11481088.0,39251968.0,42508288.0,25104384.0,95375360.0,37699584.0,9863168.0,48091136.0,2998272.0,9269248.0,0.0,20.0,106.0,0.0,168.0,0.0,24.0,34.0,0.0,358.0,70.0,6.0,0.08172169811320751,0.22545016077170416,0.5,0.20676557863501482,0.0046,3.957403651115619,0.04107142857142858,0.20013223397635346,0.22526548672566374,0.045263157894736825,1685222677,0.0,0.0,0.0
1685222678,3.5758699221657455,5.853244934243266,0.886957831776888,17.978827097071957,0.5726956130332778,18.15213800047243,17.23092135564825,2.1058224905139684,12.249546465841272,12.697286072027241,0.26511392595063255,0.8320192398499148,101556224.0,60137472.0,11481088.0,39251968.0,42508288.0,25104384.0,95375360.0,37699584.0,9863168.0,48091136.0,3125248.0,9269248.0,0.0,50.0,66.0,4.0,240.0,4.0,28.0,50.0,4.0,384.0,54.0,14.0,0.08084782608695655,0.22905247813411087,0.5583333333333337,0.2051329911339244,0.0046,3.933707865168539,0.0405357142857143,0.19980786026200875,0.2247829036635007,0.04512152777777778,1685222678,0.0,0.0,0.0
1685222679,3.5758699221657455,5.853244934243266,0.886957831776888,15.174229952301493,0.5839447902682665,18.15213800047243,17.785693050310922,1.700237802607097,12.249546465841272,12.697286072027241,0.26511392595063255,0.8320192398499148,101556224.0,60137472.0,11481088.0,39251968.0,42508288.0,25104384.0,95375360.0,38359040.0,9863168.0,48091136.0,3125248.0,9269248.0,0.0,35.523,18.0,0.0,116.0,0.0,34.0,14.0,0.0,326.137,58.137,28.0,0.08084782608695655,0.22905247813411087,0.5583333333333337,0.2051329911339244,0.0046,3.902748414376322,0.0405357142857143,0.20022209234365865,0.2247829036635007,0.04512152777777778,1685222679,0.0,0.0,0.0
1685222680,3.5758699221657455,5.853244934243266,0.886957831776888,18.062641019825577,0.6749506340993255,18.15213800047243,17.785693050310922,1.700237802607097,12.249546465841272,12.458917241565851,0.26511392595063255,0.8320192398499148,101556224.0,60137472.0,11481088.0,39411712.0,42508288.0,25104384.0,95375360.0,38359040.0,9863168.0,48091136.0,3125248.0,9269248.0,0.0,12.0,40.0,4.0,176.0,4.0,24.0,16.0,4.0,140.0,26.0,12.0,0.08084782608695655,0.22905247813411087,0.5583333333333337,0.2051329911339244,0.0046,3.902748414376322,0.0405357142857143,0.19960560911481157,0.2247829036635007,0.04512152777777778,1685222680,0.0,0.0,0.0
1685222681,3.5758699221657455,5.853244934243266,0.886957831776888,18.062641019825577,0.6749506340993255,18.15213800047243,17.785693050310922,1.700237802607097,12.249546465841272,12.458917241565851,0.26511392595063255,0.8320192398499148,101556224.0,60137472.0,11481088.0,39411712.0,42508288.0,25104384.0,95375360.0,38359040.0,9863168.0,48091136.0,3125248.0,9269248.0,0.0,32.0,56.0,0.0,118.0,0.0,38.0,22.0,0.0,232.0,14.0,12.0,0.08084782608695655,0.22905247813411087,0.5583333333333337,0.2051329911339244,0.0046,3.902748414376322,0.0405357142857143,0.19960560911481157,0.2247829036635007,0.04512152777777778,1685222681,0.0,0.0,0.0
